region,offense,incident_count,offense_count,year
South,all-offenses,32625,32625,2015
South,all-offenses,146,167,2001
South,all-offenses,214,214,2002
South,all-offenses,37728,37728,2010
South,all-offenses,13189,13189,2013
South,all-offenses,34938,34938,2014
South,all-offenses,220676,246524,2000
South,all-offenses,305164,305164,2012
South,all-offenses,1901,1901,2000
South,all-offenses,39783,39783,2013
South,all-offenses,11628,11628,2010
South,all-offenses,709,741,1998
South,all-offenses,2448,2644,2018
South,all-offenses,25388,25388,1992
South,all-offenses,1435,1552,2000
South,all-offenses,81924,81924,2007
South,all-offenses,96030,107145,2010
South,all-offenses,4227,4227,2012
South,all-offenses,9,9,1994
South,all-offenses,268,270,1995
South,all-offenses,314362,367370,2012
South,all-offenses,208884,208884,2000
South,all-offenses,218,218,2016
South,all-offenses,77747,77747,2017
South,all-offenses,15896,15896,2005
South,all-offenses,94,94,1997
South,all-offenses,58193,58193,2019
South,all-offenses,34822,40292,1998
South,all-offenses,1476,1593,2012
South,all-offenses,20922,21229,1997
South,all-offenses,21197,21197,1999
South,all-offenses,1,1,1998
South,all-offenses,206219,206219,2000
South,all-offenses,2032,2203,2008
South,all-offenses,1595,1595,2016
South,all-offenses,39,39,2004
South,all-offenses,126,126,1998
South,all-offenses,5988,5988,2005
South,all-offenses,1,1,1998
South,all-offenses,28759,29372,1998
South,all-offenses,28393,32986,1997
South,all-offenses,8559,8775,2005
South,all-offenses,2313,2313,2011
South,all-offenses,470,505,1993
South,all-offenses,201,201,1992
South,all-offenses,193,193,2014
South,all-offenses,6614,7344,2001
South,all-offenses,74200,93481,2015
South,all-offenses,26956,27121,1992
South,all-offenses,209,209,2014
South,all-offenses,155836,155836,2016
South,all-offenses,1452,1587,2007
South,all-offenses,5,5,2014
South,all-offenses,74932,74932,2018
South,all-offenses,47,51,2006
South,all-offenses,56800,58814,2014
South,all-offenses,7,7,1994
South,all-offenses,28253,28253,2011
South,all-offenses,149,149,2015
South,all-offenses,10731,10731,2011
South,all-offenses,41108,43993,1992
South,all-offenses,61471,63783,2015
South,all-offenses,45,45,2003
South,all-offenses,7,7,2015
South,all-offenses,518,518,2015
South,all-offenses,70064,87994,2014
South,all-offenses,15812,15812,1998
South,all-offenses,381,381,2005
South,all-offenses,1611,1658,2014
South,all-offenses,42,42,1999
South,all-offenses,249466,249466,2011
South,all-offenses,64,64,1991
South,all-offenses,313,321,1992
South,all-offenses,160349,160349,2019
South,all-offenses,4825,4825,1991
South,all-offenses,14209,14209,1997
South,all-offenses,8405,8405,1995
South,all-offenses,12259,12259,1999
South,all-offenses,352,352,2016
South,all-offenses,214,214,2019
South,all-offenses,535,535,2002
South,all-offenses,1552,1587,2015
South,all-offenses,2207,2403,2017
South,all-offenses,127,127,2002
South,all-offenses,130,130,1994
South,all-offenses,113633,113633,2008
South,all-offenses,8691,8691,2005
South,all-offenses,418,440,1997
South,all-offenses,182,189,2000
South,all-offenses,34825,34825,2017
South,all-offenses,66,66,1995
South,all-offenses,578,578,1993
South,all-offenses,39989,39989,2011
South,all-offenses,12626,12740,1995
South,all-offenses,81,87,2006
South,all-offenses,92321,99914,2005
South,all-offenses,851,957,1994
South,all-offenses,231,231,2002
South,all-offenses,146057,146057,2002
South,all-offenses,1314,1436,2001
South,all-offenses,58,62,2003
South,all-offenses,540,561,1998
South,all-offenses,32213,32213,2002
South,all-offenses,2770,2770,2001
South,all-offenses,1550,1587,2018
South,all-offenses,21655,24842,1995
South,all-offenses,245892,276869,2001
South,all-offenses,20831,20831,2005
South,all-offenses,23902,23902,2013
South,all-offenses,96781,122871,2018
South,all-offenses,5671,5671,2004
South,all-offenses,4115,4737,2002
South,all-offenses,368,379,1995
South,all-offenses,402160,402160,2019
South,all-offenses,270671,270671,2001
South,all-offenses,1875,1875,2002
South,all-offenses,82372,82372,2015
South,all-offenses,62,62,1994
South,all-offenses,5454,5454,2010
South,all-offenses,2407,2407,1994
South,all-offenses,2,2,2018
South,all-offenses,4894,4894,2013
South,all-offenses,85658,85658,2014
South,all-offenses,104032,108829,2018
South,all-offenses,229,259,2012
South,all-offenses,172,172,2018
South,all-offenses,19516,19516,1994
South,all-offenses,16209,16209,1992
South,all-offenses,37,37,1994
South,all-offenses,66708,66708,1999
South,all-offenses,22784,22784,2010
South,all-offenses,61514,61514,2007
South,all-offenses,224272,224272,2001
South,all-offenses,11779,11779,2018
South,all-offenses,135484,135484,2009
South,all-offenses,7,8,1998
South,all-offenses,530,573,1991
South,all-offenses,9,9,2004
South,all-offenses,2209,2209,2012
South,all-offenses,783,783,2016
South,all-offenses,73475,74924,2004
South,all-offenses,1,1,2004
South,all-offenses,291,291,2004
South,all-offenses,11,11,1997
South,all-offenses,74,74,2007
South,all-offenses,72142,86000,2004
South,all-offenses,191304,191304,2005
South,all-offenses,1719,1719,2018
South,all-offenses,444,444,2011
South,all-offenses,2042,2103,2004
South,all-offenses,55780,55780,2010
South,all-offenses,65,65,1993
South,all-offenses,896,896,1995
South,all-offenses,9661,9661,2005
South,all-offenses,153,158,2017
South,all-offenses,62740,62740,2006
South,all-offenses,143,143,2013
South,all-offenses,20446,20446,1996
South,all-offenses,29145,29145,2005
South,all-offenses,198,198,2010
South,all-offenses,1759,1759,1993
South,all-offenses,64981,64981,2003
South,all-offenses,73628,73628,2013
South,all-offenses,755,755,2005
South,all-offenses,9932,10186,2011
South,all-offenses,227,227,2000
South,all-offenses,1278,1355,2003
South,all-offenses,45,48,1998
South,all-offenses,181,195,2002
South,all-offenses,182,182,2001
South,all-offenses,138,138,2000
South,all-offenses,1279,1279,1991
South,all-offenses,19,19,1997
South,all-offenses,5329,6253,2012
South,all-offenses,118182,118182,2000
South,all-offenses,107,107,2000
South,all-offenses,1467,1594,2006
South,all-offenses,68,69,2007
South,all-offenses,2258,2258,2012
South,all-offenses,19784,19784,2000
South,all-offenses,36,67,2017
South,all-offenses,3168,3680,2000
South,all-offenses,144903,144903,2012
South,all-offenses,39006,39006,2011
South,all-offenses,183,183,2012
South,all-offenses,6505,6505,2019
South,all-offenses,1580,1580,2014
South,all-offenses,192846,192846,2010
South,all-offenses,119,123,2017
South,all-offenses,49,64,1994
South,all-offenses,1555,1555,1999
South,all-offenses,47433,47433,2012
South,all-offenses,1800,1800,1992
South,all-offenses,1433,1433,2000
South,all-offenses,53098,53098,2005
South,all-offenses,93290,104628,2011
South,all-offenses,212747,212747,2013
South,all-offenses,189,189,2012
South,all-offenses,75493,75493,2004
South,all-offenses,27207,27207,2019
South,all-offenses,3455,3455,1999
South,all-offenses,12407,12407,2011
South,all-offenses,1468,1468,2015
South,all-offenses,1,1,2009
South,all-offenses,227,227,2005
South,all-offenses,34055,34055,1992
South,all-offenses,4737,4737,2016
South,all-offenses,293615,293615,2011
South,all-offenses,77639,77639,2009
South,all-offenses,151,151,2013
South,all-offenses,209016,209016,2012
South,all-offenses,43302,43302,2010
South,all-offenses,835,835,1998
South,all-offenses,12,12,1991
South,all-offenses,159,159,2016
South,all-offenses,160686,160686,2014
South,all-offenses,122,134,1999
South,all-offenses,39,39,1994
South,all-offenses,269,269,2010
South,all-offenses,72043,74700,2016
South,all-offenses,160782,160782,2010
South,all-offenses,3,3,2016
South,all-offenses,315070,315070,2011
South,all-offenses,243,287,2019
South,all-offenses,168565,168565,2015
South,all-offenses,137946,137946,2013
South,all-offenses,174,174,2013
South,all-offenses,601,601,1997
South,all-offenses,2007,2184,2007
South,all-offenses,371,390,1993
South,all-offenses,48653,48653,2013
South,all-offenses,834,834,1994
South,all-offenses,228,228,2010
South,all-offenses,78050,98900,2016
South,all-offenses,251,251,2015
South,all-offenses,5296,6120,2013
South,all-offenses,4663,4663,2011
South,all-offenses,1459,1501,2016
South,all-offenses,7814,7814,2002
South,all-offenses,3737,4017,2017
South,all-offenses,319274,373040,2011
South,all-offenses,1409,1521,2011
South,all-offenses,2187,2187,2013
South,all-offenses,91398,91398,2000
South,all-offenses,5443,5443,2002
South,all-offenses,37597,37597,2001
South,all-offenses,1918,1918,2010
South,all-offenses,5317,6169,2010
South,all-offenses,80249,80249,2008
South,all-offenses,171,171,2014
South,all-offenses,1185,1185,1996
South,all-offenses,294,294,2008
South,all-offenses,5,5,2007
South,all-offenses,70082,71991,2008
South,all-offenses,391,391,2018
South,all-offenses,2,2,2008
South,all-offenses,16159,16159,1995
South,all-offenses,4,4,1991
South,all-offenses,41,41,2008
South,all-offenses,67205,67205,2012
South,all-offenses,1141,1231,1998
South,all-offenses,2086,2134,2009
South,all-offenses,77024,94054,2008
South,all-offenses,179,179,2012
South,all-offenses,838,922,1997
South,all-offenses,161623,161623,2001
South,all-offenses,1944,1944,2007
South,all-offenses,623,623,2006
South,all-offenses,1751,1751,2010
South,all-offenses,26563,26563,2001
South,all-offenses,76735,94060,2009
South,all-offenses,1909,1958,2008
South,all-offenses,51,51,2000
South,all-offenses,8479,8479,2001
South,all-offenses,1721,1721,2017
South,all-offenses,18326,18326,1993
South,all-offenses,23712,23712,2003
South,all-offenses,80475,80475,2016
South,all-offenses,480,480,2017
South,all-offenses,177622,177622,2018
South,all-offenses,31474,31474,2006
South,all-offenses,32,32,2009
South,all-offenses,569,569,2003
South,all-offenses,18274,18274,2000
South,all-offenses,357,357,2001
South,all-offenses,63229,65102,2009
South,all-offenses,10582,11780,2011
South,all-offenses,2264,2264,2013
South,all-offenses,331,331,2009
South,all-offenses,183,183,2019
South,all-offenses,4903,4903,2001
South,all-offenses,287506,287506,2019
South,all-offenses,471,492,1996
South,all-offenses,209,230,2013
South,all-offenses,5581,5581,2012
South,all-offenses,641,641,2017
South,all-offenses,2,2,2014
South,all-offenses,93984,93984,2019
South,all-offenses,69678,74858,2001
South,all-offenses,2063,2063,2006
South,all-offenses,105,105,1999
South,all-offenses,89888,89888,2004
South,all-offenses,6,6,1993
South,all-offenses,3401,3401,2009
South,all-offenses,306,306,2019
South,all-offenses,1400,1514,2005
South,all-offenses,47962,47962,2017
South,all-offenses,32,32,2015
South,all-offenses,1799,1799,2003
South,all-offenses,12300,12300,1999
South,all-offenses,24027,24027,2012
South,all-offenses,2,2,2006
South,all-offenses,291085,332930,2005
South,all-offenses,11136,11136,2001
South,all-offenses,107,107,1999
South,all-offenses,80036,80036,1999
South,all-offenses,189,209,2010
South,all-offenses,798,813,1991
South,all-offenses,4041,4041,2005
South,all-offenses,21839,21839,1994
South,all-offenses,2951,2951,2000
South,all-offenses,31851,31851,2007
South,all-offenses,751,751,1999
South,all-offenses,2251,2643,1999
South,all-offenses,17591,17734,1996
South,all-offenses,3739,3739,2008
South,all-offenses,327094,327094,2005
South,all-offenses,80,80,1996
South,all-offenses,4644,4644,2000
South,all-offenses,582,582,2007
South,all-offenses,10083,11430,2019
South,all-offenses,101847,101847,2002
South,all-offenses,4210,4210,2019
South,all-offenses,268083,268083,2005
South,all-offenses,25949,29989,1996
South,all-offenses,366,366,2011
South,all-offenses,2223,2406,2006
South,all-offenses,8,8,1994
South,all-offenses,7074,7263,2001
South,all-offenses,8373,9220,2005
South,all-offenses,7,7,1993
South,all-offenses,11974,11974,1996
South,all-offenses,1576,1576,1994
South,all-offenses,1899,2049,2003
South,all-offenses,1500,1500,2016
South,all-offenses,138,138,2001
South,all-offenses,5044,5044,1997
South,all-offenses,20878,20878,1991
South,all-offenses,56,56,2002
South,all-offenses,7483,7483,2019
South,all-offenses,137,137,1998
South,all-offenses,2548,2548,2018
South,all-offenses,124,124,1999
South,all-offenses,7378,7378,1998
South,all-offenses,29745,29745,2002
South,all-offenses,109,109,1997
West,aggravated-assault,16348,20052,2006
West,aggravated-assault,8216,10085,2003
West,aggravated-assault,35552,42819,2017
West,aggravated-assault,18090,22332,2007
West,aggravated-assault,7251,8904,1998
West,aggravated-assault,6115,7487,1997
West,aggravated-assault,2466,3053,1993
West,aggravated-assault,33047,39765,2016
West,aggravated-assault,17886,22141,2008
West,aggravated-assault,18319,22494,2009
West,aggravated-assault,2811,3567,1996
West,aggravated-assault,28929,35013,2015
West,aggravated-assault,25234,30517,2014
West,aggravated-assault,1368,1603,1992
West,aggravated-assault,3318,4076,1995
West,aggravated-assault,43917,52663,2018
West,aggravated-assault,10427,12760,2004
West,aggravated-assault,19125,23416,2011
West,aggravated-assault,15552,19019,2005
West,aggravated-assault,7309,8968,2001
West,aggravated-assault,2925,3584,1994
West,aggravated-assault,8077,10138,2002
West,aggravated-assault,24253,29483,2012
West,aggravated-assault,7004,8542,2000
West,aggravated-assault,18279,22416,2010
West,aggravated-assault,24292,29489,2013
West,aggravated-assault,43616,52132,2019
West,aggravated-assault,6440,7940,1999
West,all-other-larceny,20853,20853,1994
West,all-other-larceny,47613,47613,2002
West,all-other-larceny,134291,134291,2012
West,all-other-larceny,44931,44931,2000
West,all-other-larceny,88276,88276,2010
West,all-other-larceny,143377,143377,2013
West,all-other-larceny,166837,166837,2019
West,all-other-larceny,41606,41606,1999
West,all-other-larceny,104605,104605,2011
West,all-other-larceny,78604,78604,2005
West,all-other-larceny,44592,44592,2001
West,all-other-larceny,83334,83334,2008
West,all-other-larceny,79738,79738,2009
West,all-other-larceny,169272,169272,2016
West,all-other-larceny,24901,24901,1996
West,all-other-larceny,26238,26238,1995
West,all-other-larceny,181721,181721,2018
West,all-other-larceny,160987,160987,2015
West,all-other-larceny,149553,149553,2014
West,all-other-larceny,5691,5691,1992
West,all-other-larceny,62811,62811,2004
West,all-other-larceny,78712,78712,2006
West,all-other-larceny,49711,49711,2003
West,all-other-larceny,45234,45234,1998
West,all-other-larceny,48895,48895,1997
West,all-other-larceny,168226,168226,2017
West,all-other-larceny,83351,83351,2007
West,all-other-larceny,12200,12200,1993
West,animal-cruelty,934,934,2017
West,animal-cruelty,1,1,2014
West,animal-cruelty,64,64,2015
West,animal-cruelty,1547,1547,2018
West,animal-cruelty,209,209,2016
West,animal-cruelty,1670,1670,2019
West,animal-cruelty,1,1,2013
West,arson,2407,2407,2011
West,arson,1921,1921,2005
West,arson,1329,1329,2001
West,arson,524,524,1994
West,arson,1481,1481,2002
West,arson,2756,2756,2012
West,arson,1312,1312,2000
West,arson,2133,2133,2010
West,arson,2554,2554,2013
West,arson,3471,3471,2019
West,arson,1074,1074,1999
West,arson,2281,2281,2006
West,arson,1424,1424,2003
West,arson,3582,3582,2017
West,arson,2368,2368,2007
West,arson,1276,1276,1998
West,arson,1209,1209,1997
West,arson,320,320,1993
West,arson,3380,3380,2016
West,arson,2321,2321,2008
West,arson,2127,2127,2009
West,arson,513,513,1996
West,arson,3105,3105,2015
West,arson,2864,2864,2014
West,arson,202,202,1992
West,arson,509,509,1995
West,arson,3869,3869,2018
West,arson,1503,1503,2004
West,assisting-or-promoting-prostitution,349,349,2016
West,assisting-or-promoting-prostitution,275,275,2008
West,assisting-or-promoting-prostitution,188,188,2009
West,assisting-or-promoting-prostitution,5,5,1996
West,assisting-or-promoting-prostitution,376,376,2015
West,assisting-or-promoting-prostitution,317,317,2014
West,assisting-or-promoting-prostitution,1,1,1992
West,assisting-or-promoting-prostitution,6,6,1995
West,assisting-or-promoting-prostitution,325,325,2018
West,assisting-or-promoting-prostitution,156,156,2004
West,assisting-or-promoting-prostitution,142,142,2006
West,assisting-or-promoting-prostitution,141,141,2003
West,assisting-or-promoting-prostitution,452,452,2017
